value,datetime,datetime_utc,tz_time,geo_id,geo_name
168.75,2025-07-11 00:00:00+02:00,2025-07-10T22:00:00Z,2025-07-10T22:00:00.000Z,8741,Península
0.0,2025-07-11 01:00:00+02:00,2025-07-10T23:00:00Z,2025-07-10T23:00:00.000Z,8741,Península
401.5,2025-07-11 02:00:00+02:00,2025-07-11T00:00:00Z,2025-07-11T00:00:00.000Z,8741,Península
0.0,2025-07-11 03:00:00+02:00,2025-07-11T01:00:00Z,2025-07-11T01:00:00.000Z,8741,Península
268.25,2025-07-11 04:00:00+02:00,2025-07-11T02:00:00Z,2025-07-11T02:00:00.000Z,8741,Península
0.0,2025-07-11 05:00:00+02:00,2025-07-11T03:00:00Z,2025-07-11T03:00:00.000Z,8741,Península
140.75,2025-07-11 06:00:00+02:00,2025-07-11T04:00:00Z,2025-07-11T04:00:00.000Z,8741,Península
0.0,2025-07-11 07:00:00+02:00,2025-07-11T05:00:00Z,2025-07-11T05:00:00.000Z,8741,Península
0.0,2025-07-11 08:00:00+02:00,2025-07-11T06:00:00Z,2025-07-11T06:00:00.000Z,8741,Península
0.0,2025-07-11 09:00:00+02:00,2025-07-11T07:00:00Z,2025-07-11T07:00:00.000Z,8741,Península
0.0,2025-07-11 10:00:00+02:00,2025-07-11T08:00:00Z,2025-07-11T08:00:00.000Z,8741,Península
58.5,2025-07-11 11:00:00+02:00,2025-07-11T09:00:00Z,2025-07-11T09:00:00.000Z,8741,Península
250.0,2025-07-11 12:00:00+02:00,2025-07-11T10:00:00Z,2025-07-11T10:00:00.000Z,8741,Península
250.0,2025-07-11 13:00:00+02:00,2025-07-11T11:00:00Z,2025-07-11T11:00:00.000Z,8741,Península
375.0,2025-07-11 14:00:00+02:00,2025-07-11T12:00:00Z,2025-07-11T12:00:00.000Z,8741,Península
