value,datetime,datetime_utc,tz_time,geo_id,geo_name
0.0,2025-11-26 00:00:00+01:00,2025-11-25T23:00:00Z,2025-11-25T23:00:00.000Z,8741,Península
0.0,2025-11-26 01:00:00+01:00,2025-11-26T00:00:00Z,2025-11-26T00:00:00.000Z,8741,Península
0.0,2025-11-26 02:00:00+01:00,2025-11-26T01:00:00Z,2025-11-26T01:00:00.000Z,8741,Península
0.0,2025-11-26 03:00:00+01:00,2025-11-26T02:00:00Z,2025-11-26T02:00:00.000Z,8741,Península
12.5,2025-11-26 04:00:00+01:00,2025-11-26T03:00:00Z,2025-11-26T03:00:00.000Z,8741,Península
0.0,2025-11-26 05:00:00+01:00,2025-11-26T04:00:00Z,2025-11-26T04:00:00.000Z,8741,Península
0.0,2025-11-26 06:00:00+01:00,2025-11-26T05:00:00Z,2025-11-26T05:00:00.000Z,8741,Península
0.0,2025-11-26 07:00:00+01:00,2025-11-26T06:00:00Z,2025-11-26T06:00:00.000Z,8741,Península
0.0,2025-11-26 08:00:00+01:00,2025-11-26T07:00:00Z,2025-11-26T07:00:00.000Z,8741,Península
75.0,2025-11-26 09:00:00+01:00,2025-11-26T08:00:00Z,2025-11-26T08:00:00.000Z,8741,Península
37.5,2025-11-26 10:00:00+01:00,2025-11-26T09:00:00Z,2025-11-26T09:00:00.000Z,8741,Península
0.0,2025-11-26 11:00:00+01:00,2025-11-26T10:00:00Z,2025-11-26T10:00:00.000Z,8741,Península
0.0,2025-11-26 12:00:00+01:00,2025-11-26T11:00:00Z,2025-11-26T11:00:00.000Z,8741,Península
0.0,2025-11-26 13:00:00+01:00,2025-11-26T12:00:00Z,2025-11-26T12:00:00.000Z,8741,Península
0.0,2025-11-26 14:00:00+01:00,2025-11-26T13:00:00Z,2025-11-26T13:00:00.000Z,8741,Península
0.0,2025-11-26 15:00:00+01:00,2025-11-26T14:00:00Z,2025-11-26T14:00:00.000Z,8741,Península
128.275,2025-11-26 16:00:00+01:00,2025-11-26T15:00:00Z,2025-11-26T15:00:00.000Z,8741,Península
172.0,2025-11-26 17:00:00+01:00,2025-11-26T16:00:00Z,2025-11-26T16:00:00.000Z,8741,Península
232.5,2025-11-26 18:00:00+01:00,2025-11-26T17:00:00Z,2025-11-26T17:00:00.000Z,8741,Península
326.75,2025-11-26 19:00:00+01:00,2025-11-26T18:00:00Z,2025-11-26T18:00:00.000Z,8741,Península
323.75,2025-11-26 20:00:00+01:00,2025-11-26T19:00:00Z,2025-11-26T19:00:00.000Z,8741,Península
92.5,2025-11-26 21:00:00+01:00,2025-11-26T20:00:00Z,2025-11-26T20:00:00.000Z,8741,Península
337.5,2025-11-26 22:00:00+01:00,2025-11-26T21:00:00Z,2025-11-26T21:00:00.000Z,8741,Península
