value,datetime,datetime_utc,tz_time,geo_id,geo_name
88.75,2025-05-14 00:00:00+02:00,2025-05-13T22:00:00Z,2025-05-13T22:00:00.000Z,8741,Península
0.0,2025-05-14 01:00:00+02:00,2025-05-13T23:00:00Z,2025-05-13T23:00:00.000Z,8741,Península
0.0,2025-05-14 02:00:00+02:00,2025-05-14T00:00:00Z,2025-05-14T00:00:00.000Z,8741,Península
0.0,2025-05-14 03:00:00+02:00,2025-05-14T01:00:00Z,2025-05-14T01:00:00.000Z,8741,Península
0.0,2025-05-14 04:00:00+02:00,2025-05-14T02:00:00Z,2025-05-14T02:00:00.000Z,8741,Península
17.75,2025-05-14 05:00:00+02:00,2025-05-14T03:00:00Z,2025-05-14T03:00:00.000Z,8741,Península
