value,datetime,datetime_utc,tz_time,geo_id,geo_name
0.0,2025-07-13 00:00:00+02:00,2025-07-12T22:00:00Z,2025-07-12T22:00:00.000Z,8741,Península
217.25,2025-07-13 01:00:00+02:00,2025-07-12T23:00:00Z,2025-07-12T23:00:00.000Z,8741,Península
100.0,2025-07-13 02:00:00+02:00,2025-07-13T00:00:00Z,2025-07-13T00:00:00.000Z,8741,Península
0.0,2025-07-13 03:00:00+02:00,2025-07-13T01:00:00Z,2025-07-13T01:00:00.000Z,8741,Península
0.0,2025-07-13 04:00:00+02:00,2025-07-13T02:00:00Z,2025-07-13T02:00:00.000Z,8741,Península
0.0,2025-07-13 05:00:00+02:00,2025-07-13T03:00:00Z,2025-07-13T03:00:00.000Z,8741,Península
0.0,2025-07-13 06:00:00+02:00,2025-07-13T04:00:00Z,2025-07-13T04:00:00.000Z,8741,Península
0.0,2025-07-13 07:00:00+02:00,2025-07-13T05:00:00Z,2025-07-13T05:00:00.000Z,8741,Península
0.0,2025-07-13 08:00:00+02:00,2025-07-13T06:00:00Z,2025-07-13T06:00:00.000Z,8741,Península
37.75,2025-07-13 09:00:00+02:00,2025-07-13T07:00:00Z,2025-07-13T07:00:00.000Z,8741,Península
0.0,2025-07-13 10:00:00+02:00,2025-07-13T08:00:00Z,2025-07-13T08:00:00.000Z,8741,Península
0.0,2025-07-13 11:00:00+02:00,2025-07-13T09:00:00Z,2025-07-13T09:00:00.000Z,8741,Península
0.0,2025-07-13 12:00:00+02:00,2025-07-13T10:00:00Z,2025-07-13T10:00:00.000Z,8741,Península
0.0,2025-07-13 13:00:00+02:00,2025-07-13T11:00:00Z,2025-07-13T11:00:00.000Z,8741,Península
0.0,2025-07-13 14:00:00+02:00,2025-07-13T12:00:00Z,2025-07-13T12:00:00.000Z,8741,Península
0.0,2025-07-13 15:00:00+02:00,2025-07-13T13:00:00Z,2025-07-13T13:00:00.000Z,8741,Península
