value,datetime,datetime_utc,tz_time,geo_id,geo_name
0.0,2025-10-08 00:00:00+02:00,2025-10-07T22:00:00Z,2025-10-07T22:00:00.000Z,8741,Península
0.0,2025-10-08 01:00:00+02:00,2025-10-07T23:00:00Z,2025-10-07T23:00:00.000Z,8741,Península
100.0,2025-10-08 02:00:00+02:00,2025-10-08T00:00:00Z,2025-10-08T00:00:00.000Z,8741,Península
0.0,2025-10-08 03:00:00+02:00,2025-10-08T01:00:00Z,2025-10-08T01:00:00.000Z,8741,Península
50.0,2025-10-08 04:00:00+02:00,2025-10-08T02:00:00Z,2025-10-08T02:00:00.000Z,8741,Península
0.0,2025-10-08 05:00:00+02:00,2025-10-08T03:00:00Z,2025-10-08T03:00:00.000Z,8741,Península
49.25,2025-10-08 06:00:00+02:00,2025-10-08T04:00:00Z,2025-10-08T04:00:00.000Z,8741,Península
74.5,2025-10-08 07:00:00+02:00,2025-10-08T05:00:00Z,2025-10-08T05:00:00.000Z,8741,Península
